street_number,actual_street_name,Suburb,country,Borough,County,london_region,region,Date,day,month,year,quarter,value,tenure_type,tenancy_type,leasehold_unexpired_term,ground_rent_dummy,ground_rent_inpounds,rent_yearly_inpounds,years_purchase
153,ST. JOHN'S ROAD,HOXTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,12/7/1901,12,7,1901,3,260,LEASEHOLD,YEARLY,37,1,19,,
5,SOUTH STREET,HOXTON,UNITED KINGDOM,Hackney,Greater London,INNER,Greater London,24-07-1901,24,7,1901,3,325,LEASEHOLD,YEARLY,26,1,6.3,45,7.222222222
16,CAMBRIDGE TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,2/5/1901,2,5,1901,2,850,LEASEHOLD,YEARLY,28,1,10,110,7.727272727
5,CHESTER PLACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,20-02-1901,20,2,1901,1,2075,LEASEHOLD,YEARLY,32,1,5,200,10.375
6,CHESTER PLACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,22-05-1901,22,5,1901,2,1700,LEASEHOLD,YEARLY,32,1,6,250,6.8
5,CLEVELAND SQUARE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,6/11/1901,6,11,1901,4,1760,LEASEHOLD,YEARLY,45,1,21,150,11.73333333
51,CLEVELAND SQUARE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,6/11/1901,6,11,1901,4,1600,LEASEHOLD,YEARLY,47,1,20,130,12.30769231
45,CONNAUGHT SQUARE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,1/4/1901,1,4,1901,2,1110,LEASEHOLD,YEARLY,18,1,16.8,160,6.9375
51,CONNAUGHT STREET,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,12/11/1901,12,11,1901,4,635,LEASEHOLD,YEARLY,21,1,3.4,,
34,CRAVEN TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,11/10/1901,11,10,1901,4,1750,FREEHOLD,YEARLY,999,0,,130,13.46153846
171,GLOUCESTER TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,6/11/1901,6,11,1901,4,2250,LEASEHOLD,YEARLY,37,1,2,160,14.0625
181,GLOUCESTER TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,6/11/1901,6,11,1901,4,2200,LEASEHOLD,YEARLY,37,1,2,170,12.94117647
10,GREEN STREET,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,25-04-1901,25,4,1901,2,13500,LEASEHOLD,YEARLY,82,1,107,,
1,INVERNESS TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,5/2/1901,5,2,1901,1,5500,LEASEHOLD,YEARLY,54,1,,370,14.86486487
30,INVERNESS TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,17-06-1901,17,6,1901,2,1490,LEASEHOLD,YEARLY,53,1,0.5,170,8.764705882
1,JUNCTION MEWS,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,2/5/1901,2,5,1901,2,350,LEASEHOLD,YEARLY,28,1,6.825,45,7.777777778
38,ORSETT TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,5/2/1901,5,2,1901,1,1060,LEASEHOLD,YEARLY,41,1,10,115,9.217391304
11,PORCHESTER MEWS,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,6/11/1901,6,11,1901,4,330,LEASEHOLD,YEARLY,37,1,2,35,9.428571429
65,PORCHESTER TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,5/2/1901,5,2,1901,1,1060,LEASEHOLD,YEARLY,41,1,2,,
11,SUSSEX MEWS WEST,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,17-04-1901,17,4,1901,2,400,LEASEHOLD,YEARLY,33,1,4.25,,
14,UPPER WESTBOURNE TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,11/10/1901,11,10,1901,4,500,LEASEHOLD,YEARLY,47,1,8,65,7.692307692
82,WESTBOURNE TERRACE,HYDE PARK,UNITED KINGDOM,Westmin,Greater London,INNER,Greater London,11/10/1901,11,10,1901,4,2150,LEASEHOLD,YEARLY,36,1,5,230,9.347826087
95,BARNSBURY STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,24-01-1901,24,1,1901,1,35,LEASEHOLD,YEARLY,8,1,10,45,0.777777778
34,BRITANNIA ROW,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,25-06-1901,25,6,1901,2,300,COPYHOLD,YEARLY,,0,,30,10
96,CHURCH ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,21-03-1901,21,3,1901,1,480,LEASEHOLD,YEARLY,36,1,5,46,10.43478261
33,CLOUDESLEY STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,25-07-1901,25,7,1901,3,700,LEASEHOLD,YEARLY,,1,,145.4,4.814305365
39,COLLEGE STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,11/7/1901,11,7,1901,3,150,LEASEHOLD,YEARLY,14,1,7,34,4.411764706
21,CROSS STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,4/7/1901,4,7,1901,3,770,COPYHOLD,YEARLY,,0,,55,14
152,DOWNHAM ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,8/5/1901,8,5,1901,2,455,LEASEHOLD,YEARLY,50,1,6.3,46,9.891304348
16,ELMORE STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,27-02-1901,27,2,1901,1,385,LEASEHOLD,YEARLY,51,1,8,37,10.40540541
115,ESSEX ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,21-02-1901,21,2,1901,1,125,LEASEHOLD,YEARLY,10,1,10,36,3.472222222
237,ESSEX ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,29-10-1901,29,10,1901,4,575,LEASEHOLD,YEARLY,44,1,6.5,50,11.5
252,ESSEX ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,8/5/1901,8,5,1901,2,190,LEASEHOLD,YEARLY,16,1,10,36,5.277777778
21,GIBSON SQUARE,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,19-04-1901,19,4,1901,2,315,LEASEHOLD,YEARLY,26,1,9,46,6.847826087
1,GORDON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,29-10-1901,29,10,1901,4,475,FREEHOLD,YEARLY,999,0,,34,13.97058824
125,GRAHAM STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,13-02-1901,13,2,1901,1,220,LEASEHOLD,YEARLY,36,1,6.5,30,7.333333333
3,HARDINGE STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,19-12-1901,19,12,1901,4,305,LEASEHOLD,YEARLY,29,1,6,31.5,9.682539683
51,LINTON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,19-04-1901,19,4,1901,2,250,LEASEHOLD,YEARLY,26,1,4.2,35,7.142857143
331,LIVERPOOL ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,4/7/1901,4,7,1901,3,115,LEASEHOLD,YEARLY,,1,1.6,52,2.211538462
493,LIVERPOOL ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,12/7/1901,12,7,1901,3,500,FREEHOLD,YEARLY,999,0,,40,12.5
7,NOEL STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,21-07-1901,21,7,1901,3,825,FREEHOLD,YEARLY,999,0,,50,16.5
2,OAKLEY ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,16-01-1901,16,1,1901,1,560,LEASEHOLD,YEARLY,37,1,5.5,,
45,OAKLEY ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,27-03-1901,27,3,1901,1,520,LEASEHOLD,YEARLY,40,1,6,45,11.55555556
12,OXFORD TERRACE,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,12/12/1901,12,12,1901,4,510,LEASEHOLD,YEARLY,45,1,8,45,11.33333333
11,PACKINGTON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,18-07-1901,18,7,1901,3,440,LEASEHOLD,YEARLY,35,1,6,45,9.777777778
55,PACKINGTON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,16-12-1901,16,12,1901,4,415,LEASEHOLD,YEARLY,35,1,6.3,55,7.545454546
44,PARK STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,25-07-1901,25,7,1901,3,1705,FREEHOLD,YEARLY,999,0,,70,24.35714286
52,QUEENSBURY STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,5/12/1901,5,12,1901,4,80,LEASEHOLD,YEARLY,9,1,2.5,,
41,ST. PAUL STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,28-03-1901,28,3,1901,1,335,LEASEHOLD,YEARLY,26,1,3.3625,40,8.375
3,SHERBORNE STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,11/4/1901,11,4,1901,2,190,LEASEHOLD,YEARLY,22,1,5,32,5.9375
6,SOUTHGATE ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,21-02-1901,21,2,1901,1,350,LEASEHOLD,YEARLY,25,1,1.4,40,8.75
175,SOUTHGATE ROAD,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,21-02-1901,21,2,1901,1,350,LEASEHOLD,YEARLY,30,1,5,42,8.333333333
31,THEBERTON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,22-11-1901,22,11,1901,4,340,LEASEHOLD,YEARLY,26,1,7,44,7.727272727
36,THEBERTON STREET,ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,28-03-1901,28,3,1901,1,205,LEASEHOLD,YEARLY,13,1,7,45,4.555555556
184,UPPER STREET (BENEFICIAL LEASE),ISLINGTON,UNITED KINGDOM,Islingt,Greater London,INNER,Greater London,22-01-1901,22,1,1901,1,200,LEASEHOLD,YEARLY,16,0,,60,3.333333333
136,FARMER'S ROAD,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,31-07-1901,31,7,1901,3,200,FREEHOLD,YEARLY,999,0,,,
17,HARLEYFORD STREET,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,20-08-1901,20,8,1901,3,400,LEASEHOLD,YEARLY,35,1,5,50,8
363,KENNINGTON ROAD,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,21-02-1901,21,2,1901,1,400,LEASEHOLD,YEARLY,66,1,8,,
9a,ROYAL ROAD,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,12/12/1901,12,12,1901,4,410,LEASEHOLD,YEARLY,47,1,0.05,36,11.38888889
56,ROYAL ROAD,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,19-09-1901,19,9,1901,3,350,LEASEHOLD,YEARLY,48,1,5.75,34,10.29411765
26,ST. AGNES PLACE,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,25-03-1901,25,3,1901,1,564,LEASEHOLD,YEARLY,78,1,9,,
151,WARHAM STREET,KENNINGTON,UNITED KINGDOM,Lambeth,Greater London,INNER,Greater London,31-07-1901,31,7,1901,3,445,FREEHOLD,YEARLY,999,0,,,
10,EARLSMEAD ROAD,KENSAL RISE,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,26-07-1901,26,7,1901,3,245,LEASEHOLD,YEARLY,82,1,5,,
7,"WINDSOR COTTAGES, HARROW ROAD",KENSAL RISE,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,17-04-1901,17,4,1901,2,205,FREEHOLD,YEARLY,999,0,,,
59,ABINGDON ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,30-05-1901,30,5,1901,2,500,LEASEHOLD,YEARLY,58,1,5.5,45,11.11111111
67,ABINGDON ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,29-11-1901,29,11,1901,4,1660,FREEHOLD,YEARLY,999,0,,72,23.05555556
57,BEDFORD GARDENS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,5/12/1901,5,12,1901,4,3000,LEASEHOLD,YEARLY,60,1,120,618,4.854368932
1a,BERKELEY GARDENS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,22-07-1901,22,7,1901,3,700,FREEHOLD,YEARLY,999,0,,60,11.66666667
3,BOLINGBROKE ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,7/5/1901,7,5,1901,2,630,LEASEHOLD,YEARLY,78,1,12,55,11.45454546
23,BOLINGBROKE ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,20-06-1901,20,6,1901,2,450,LEASEHOLD,YEARLY,92,1,8,43,10.46511628
7,BRUNSWICK GARDENS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,25-01-1901,25,1,1901,1,1885,FREEHOLD,YEARLY,999,0,,112,16.83035714
12,CAMPDEN HILL SQUARE,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,31-07-1901,31,7,1901,3,650,LEASEHOLD,YEARLY,35,1,7,130,5
15,COLET GARDENS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,30-07-1901,30,7,1901,3,590,LEASEHOLD,YEARLY,90,1,7.5,48,12.29166667
38,COMERAGH ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,5/2/1901,5,2,1901,1,450,LEASEHOLD,YEARLY,76,1,10,50,9
18,DEWHURST ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,2/4/1901,2,4,1901,2,620,LEASEHOLD,YEARLY,80,1,8,,
2,ELI MEWS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,15-04-1901,15,4,1901,2,340,LEASEHOLD,YEARLY,79,1,5,30,11.33333333
73,HIGH STREET,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,24-01-1901,24,1,1901,1,1020,COPYHOLD,YEARLY,999,0,,,
68,HOLLAND PARK,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,29-07-1901,29,7,1901,3,4450,FREEHOLD,YEARLY,999,0,,,
53,MUSARD ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,17-04-1901,17,4,1901,2,270,LEASEHOLD,YEARLY,80,1,5.5,39,6.923076923
2,PALACE GREEN,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,14-11-1901,14,11,1901,4,15500,LEASEHOLD,YEARLY,41,1,125,,
3,ST. ALBAN'S ROAD,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,10/10/1901,10,10,1901,4,1420,LEASEHOLD,YEARLY,29,1,9,100,14.2
53,WARWICK GARDENS,KENSINGTON,UNITED KINGDOM,Kensing,Greater London,INNER,Greater London,23-05-1901,23,5,1901,2,1000,LEASEHOLD,YEARLY,48,1,5,,
108,ALLCROFT ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,3/12/1901,3,12,1901,4,365,LEASEHOLD,YEARLY,64,1,7.35,32,11.40625
32,ASHDOWN STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,3/12/1901,3,12,1901,4,415,LEASEHOLD,YEARLY,64,1,7,34,12.20588235
53,BARTHOLOMEW ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,20-05-1901,20,5,1901,2,720,LEASEHOLD,YEARLY,57,1,,65,11.07692308
112,CARLTON ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,27-03-1901,27,3,1901,1,390,LEASEHOLD,YEARLY,50,1,6,42,9.285714286
53,CASTLE ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,25-09-1901,25,9,1901,3,385,LEASEHOLD,YEARLY,33,1,5.5,40,9.625
78,CASTLE ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,4/6/1901,4,6,1901,2,250,LEASEHOLD,YEARLY,62,1,21,,
29,DALBY STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,15-05-1901,15,5,1901,2,350,LEASEHOLD,YEARLY,66,1,7,34,10.29411765
93,DARTMOUTH PARK HILL,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,15-05-1901,15,5,1901,2,225,LEASEHOLD,YEARLY,79,1,6,30,7.5
10,FALKLAND ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,16-10-1901,16,10,1901,4,400,LEASEHOLD,YEARLY,47,1,7.5,40,10
42,FALKLAND ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,28-02-1901,28,2,1901,1,520,LEASEHOLD,YEARLY,62,1,8,45,11.55555556
29,FERDINAND STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,30-04-1901,30,4,1901,2,295,LEASEHOLD,YEARLY,43,1,9,40,7.375
127,FORTESS ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,1/3/1901,1,3,1901,1,400,LEASEHOLD,YEARLY,74,1,41,90,4.444444444
10,GOSPEL OAK GROVE,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,21-03-1901,21,3,1901,1,350,LEASEHOLD,YEARLY,,1,9,8,43.75
2,ISLIP STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,19-06-1901,19,6,1901,2,410,LEASEHOLD,YEARLY,47,1,8,35,11.71428571
19,ISLIP STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,28-06-1901,28,6,1901,2,490,LEASEHOLD,YEARLY,47,1,6.3,48,10.20833333
170,KENTISH TOWN ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,24-10-1901,24,10,1901,4,230,FREEHOLD,YEARLY,999,0,,,
178,KENTISH TOWN ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,25-01-1901,25,1,1901,1,300,LEASEHOLD,YEARLY,15,1,85,120,2.5
36,LADY MARGARET ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,21-05-1901,21,5,1901,2,610,LEASEHOLD,YEARLY,67,1,10,60,10.16666667
15,LAMBLE STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,4/6/1901,4,6,1901,2,195,LEASEHOLD,YEARLY,62,1,6.3,,
12,LEIGHTON CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,23-05-1901,23,5,1901,2,365,LEASEHOLD,YEARLY,39,1,10.5,48,7.604166667
15,LEIGHTON CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,23-07-1901,23,7,1901,3,550,LEASEHOLD,YEARLY,56,1,8,55,10
8,LUPTON STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,24-04-1901,24,4,1901,2,525,LEASEHOLD,YEARLY,66,1,7.5,,
39,LUPTON STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,31-07-1901,31,7,1901,3,500,LEASEHOLD,YEARLY,66,1,7,45,11.11111111
47,LUPTON STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,31-07-1901,31,7,1901,3,475,LEASEHOLD,YEARLY,66,1,7,,
35,MALDEN ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,30-04-1901,30,4,1901,2,505,LEASEHOLD,YEARLY,43,1,8,52,9.711538462
17,MANSFIELD ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,20-08-1901,20,8,1901,3,670,LEASEHOLD,YEARLY,48,1,6.5,55,12.18181818
10,MODBURY STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,22-08-1901,22,8,1901,3,255,LEASEHOLD,YEARLY,48,1,6,34,7.5
51,PATSHULL ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,24-10-1901,24,10,1901,4,720,LEASEHOLD,YEARLY,59,1,3.05,65,11.07692308
13,PRINCE OF WALES CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,17-06-1901,17,6,1901,2,850,FREEHOLD,YEARLY,999,0,,52.5,16.19047619
26,PRINCE OF WALES CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,30-04-1901,30,4,1901,2,600,FREEHOLD,YEARLY,999,0,,36,16.66666667
61,PRINCE OF WALES CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,24-04-1901,24,4,1901,2,215,LEASEHOLD,YEARLY,22,1,5.25,38,5.657894737
18,QUEEN'S CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,30-04-1901,30,4,1901,2,320,LEASEHOLD,YEARLY,48,1,8,42,7.619047619
165,QUEEN'S CRESCENT,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,25-07-1901,25,7,1901,3,500,FREEHOLD,YEARLY,999,0,,32,15.625
6,RAGLAN STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,11/7/1901,11,7,1901,3,200,LEASEHOLD,YEARLY,23,1,4,,
40,RAGLAN STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,21-03-1901,21,3,1901,1,215,LEASEHOLD,YEARLY,23,1,5,,
51,RHYL STREET,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,25-07-1901,25,7,1901,3,280,LEASEHOLD,YEARLY,48,1,6,30,9.333333333
48,SHIRLOCK ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,22-07-1901,22,7,1901,3,600,LEASEHOLD,YEARLY,67,1,8.75,50,12
78,SOUTHAMPTON ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,9/5/1901,9,5,1901,2,245,LEASEHOLD,YEARLY,47,1,10,,
19,SPENCER ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,12/12/1901,12,12,1901,4,500,FREEHOLD,YEARLY,999,0,,30,16.66666667
21,SPENCER ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,12/12/1901,12,12,1901,4,375,LEASEHOLD,YEARLY,67,1,6,30,12.5
52,VICTORIA ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,31-10-1901,31,10,1901,4,550,LEASEHOLD,YEARLY,,1,4,0,
123,WEEDINGTON ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,3/12/1901,3,12,1901,4,345,LEASEHOLD,YEARLY,61,1,6.3,32,10.78125
52,WILLES ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,25-09-1901,25,9,1901,3,220,LEASEHOLD,YEARLY,24,1,5,36,6.111111111
54,WOODSOME ROAD,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,7/6/1901,7,6,1901,2,510,LEASEHOLD,YEARLY,61,1,7,38,13.42105263
50,YORK RISE,KENTISH TOWN,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,29-10-1901,29,10,1901,4,320,LEASEHOLD,YEARLY,58,1,8,32,10
12,ALBERT ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,17-04-1901,17,4,1901,2,310,LEASEHOLD,YEARLY,58,1,5.25,30,10.33333333
12,BURTON ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,10/6/1901,10,6,1901,2,550,LEASEHOLD,YEARLY,83,1,10,55,10
127,CAMBRIDGE ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,29-04-1901,29,4,1901,2,440,LEASEHOLD,YEARLY,64,1,3,,
21,KILBURN SQUARE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,14-06-1901,14,6,1901,2,225,LEASEHOLD,YEARLY,23,1,7,40,5.625
22,KILBURN SQUARE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,17-04-1901,17,4,1901,2,215,LEASEHOLD,YEARLY,23,1,7,38,5.657894737
10,MALVERN ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,10/6/1901,10,6,1901,2,650,LEASEHOLD,YEARLY,62,1,8,55,11.81818182
6,MALVERN TERRACE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,12/4/1901,12,4,1901,2,750,FREEHOLD,YEARLY,999,0,,25,30
6,MAZENOD AVENUE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,15-01-1901,15,1,1901,1,550,LEASEHOLD,YEARLY,96,1,10.5,60,9.166666667
26,MESSINA AVENUE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,10/6/1901,10,6,1901,2,495,LEASEHOLD,YEARLY,84,1,9.5,,
1,PARK ROAD MEWS,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,3/7/1901,3,7,1901,3,250,FREEHOLD,YEARLY,999,0,,20.8,12.01923077
19,SALUSBURY ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,25-10-1901,25,10,1901,4,490,LEASEHOLD,YEARLY,51,1,9,50.6,9.683794466
51,TENNYSON ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,15-01-1901,15,1,1901,1,525,FREEHOLD,YEARLY,999,0,,38,13.81578947
113,VICTORIA ROAD,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,28-02-1901,28,2,1901,1,510,LEASEHOLD,YEARLY,90,1,7,55,9.272727273
70,WILLESDEN LANE,KILBURN,UNITED KINGDOM,Brent,Greater London,OUTER,Greater London,3/10/1901,3,10,1901,4,760,LEASEHOLD,YEARLY,85,1,14.7,65,11.69230769
4,CALEDONIA STREET,KING'S CROSS,UNITED KINGDOM,Camden,Greater London,INNER,Greater London,10/1/1901,10,1,1901,1,100,LEASEHOLD,YEARLY,,1,8,,
